rho,depth,attack,eps,pid,safe,eta,C_mean,C_rms,C95,C_max,m_mean,m_std,m_min
0.4,3,stepwise_test,5.0,41450c0e975a1c31,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,4381c0fb4c396040,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,44e03bc01ee3055a,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,47bf27669a8fa08a,0.020942408376963373,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,486ee1ca9e71adc6,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,4910c9193fca9a21,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,4a78cd4f429333ac,0.008583690987124415,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,4d3a619d3d16b595,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,4e12766ab5ee9a6f,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,5406f38bad958fff,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,5b6660299c28d21a,0.009756097560975618,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,5d8a6dda9c034943,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,6354b26bfd6b0d3b,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,663b72de42e74e86,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,66eb648c6256c151,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,67f63c1627c03412,0.012499999999999956,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,6d1d8e613ece86e7,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,6f3466b968e73ba3,0.009302325581395321,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,71fe74132803f26b,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,76825b753db42030,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,78001bdfb89f1ad1,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,7b925779bf22fd74,0.00877192982456143,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,7be724e7d2299999,0.011560693641618491,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,82da82d3e55219a5,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,8acfa77cf5234bd4,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,9332a9cf5d92314a,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,9f60113cec74b0ee,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,a2f68f9c135648a0,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,a3ecb75bd15d05d8,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,a4a471e79162ce6a,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,aa0070de67183c08,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,aa6bc6d9ff6d7768,0.009049773755656076,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,acd5a3fd547677f6,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,b5124e1b88000bd7,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,b62f26029c55da5d,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,b7036711cecf282e,0.009433962264150941,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,bc83dba623c24f83,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,bd981ed06e640944,0.009090909090909038,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,c0b0a6fd8196e526,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,c0da6f9a810ac96e,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,c4e140c6b10a0649,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,ceab4fde9bc557e9,0.02564102564102566,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,cfd0baecd1304030,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,d437bb99475d3d83,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,df593c445aa37cdd,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,e0cbaf79c0d6e3eb,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,e3664a91fc92d1d6,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,e55575bab6cd051d,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,eac6ec2b274f3fe8,0.0092592592592593,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,eb5cda6e1fe9f6b5,0.010869565217391353,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,ecbc64034f374904,0.008130081300813052,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,f16d6af3f8b8b330,0.009389671361502372,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.4,3,stepwise_test,5.0,f2e24c35c5249c8b,0.0,0.24464618247247455,0.00026968805357885644,0.0030776622904919253,0.0,0.049896745735145534,-6.8679021426609586,3.8943581581115723,-30.126670837402344
0.44,3,authority_test,0.0,018ccdd70b67d50b,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,0545ede9161cd87b,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,0822110b214bf434,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,0dbb1e13fa00f0f6,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,0e2ca3a9a1e8e218,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,101df2256aecf75b,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,1717ce53958590ba,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,1868815d0a7c6716,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,1991ac094bc47b5a,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,1e9be34e7c154aee,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,245b8a2be8abc37e,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,2982eb379acc1dcf,0.007936507936507908,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,2a7630b9ddded8d5,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,3159f31edc896059,0.008032128514056214,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,3605a51c50d5daa0,0.007352941176470562,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,38e3fe88a50cb3ef,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,3a831f177b4c7882,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,41450c0e975a1c31,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,4381c0fb4c396040,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,44e03bc01ee3055a,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,47bf27669a8fa08a,0.0073800738007380184,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,486ee1ca9e71adc6,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,4910c9193fca9a21,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,4a78cd4f429333ac,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,4d3a619d3d16b595,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,4e12766ab5ee9a6f,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,5406f38bad958fff,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,5b6660299c28d21a,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,5d8a6dda9c034943,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,6354b26bfd6b0d3b,0.007092198581560294,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,663b72de42e74e86,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,66eb648c6256c151,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,67f63c1627c03412,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,6d1d8e613ece86e7,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,6f3466b968e73ba3,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,71fe74132803f26b,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,76825b753db42030,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,78001bdfb89f1ad1,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,7b925779bf22fd74,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,7be724e7d2299999,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,82da82d3e55219a5,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,8acfa77cf5234bd4,0.036329352608422294,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,9332a9cf5d92314a,0.008163265306122436,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,9f60113cec74b0ee,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,a2f68f9c135648a0,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,a3ecb75bd15d05d8,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,a4a471e79162ce6a,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,aa0070de67183c08,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,aa6bc6d9ff6d7768,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,acd5a3fd547677f6,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,b5124e1b88000bd7,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,b62f26029c55da5d,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,b7036711cecf282e,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,bc83dba623c24f83,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,bd981ed06e640944,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,c0b0a6fd8196e526,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,c0da6f9a810ac96e,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,c4e140c6b10a0649,0.0080971659919028,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,ceab4fde9bc557e9,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,cfd0baecd1304030,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,d437bb99475d3d83,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,df593c445aa37cdd,0.008403361344537785,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,e0cbaf79c0d6e3eb,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,e3664a91fc92d1d6,0.0091324200913242,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,e55575bab6cd051d,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,eac6ec2b274f3fe8,0.008583690987124415,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,eb5cda6e1fe9f6b5,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,ecbc64034f374904,0.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,f16d6af3f8b8b330,1.0,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,0.0,f2e24c35c5249c8b,0.007905138339920903,0.3426408876717903,0.019486769563177297,0.03019421772447677,0.05000000187532338,0.05000000356165446,-1.5501127413340978,4.33103312764849,-26.32982063293457
0.44,3,authority_test,2.0,018ccdd70b67d50b,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,0545ede9161cd87b,1.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,0822110b214bf434,1.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,0dbb1e13fa00f0f6,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,0e2ca3a9a1e8e218,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,101df2256aecf75b,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,1717ce53958590ba,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,1868815d0a7c6716,1.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,1991ac094bc47b5a,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,1e9be34e7c154aee,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
0.44,3,authority_test,2.0,245b8a2be8abc37e,0.0,0.3426408876717903,0.01423337399791563,0.025959017087948916,0.050000001857677535,0.05000000353762215,-3.4959305354527066,4.145235163824899,-27.848560333251953
